country;variable;percentile;year;value;age;pop
CA;acwdwe992i;p0p100;2007;6858.2002;992;i
CA;acwdwe992i;p0p100;2008;6745.8999;992;i
CA;acwdwe992i;p0p100;2009;6809.7998;992;i
CA;acwdwe992i;p0p100;2010;6530.3999;992;i
CA;acwdwe992i;p0p100;2011;6446.6001;992;i
CA;acwdwe992i;p0p100;2012;6621.3999;992;i
CA;acwdwe992i;p0p100;2013;6703.7998;992;i
CA;acwdwe992i;p0p100;2014;6693.7002;992;i
CA;acwdwe992i;p0p100;2015;6882.2998;992;i
CA;acwdwe992i;p0p100;2016;7040.2998;992;i
CA;acwdeq999i;p0p100;1970;36718.602;999;i
CA;acwdeq999i;p0p100;1971;37434.5;999;i
CA;acwdeq999i;p0p100;1972;38670.5;999;i
CA;acwdeq999i;p0p100;1973;37603.801;999;i
CA;acwdeq999i;p0p100;1974;32784.102;999;i
CA;acwdeq999i;p0p100;1975;30574.6;999;i
CA;acwdeq999i;p0p100;1976;30827.801;999;i
CA;acwdeq999i;p0p100;1977;32043.199;999;i
CA;acwdeq999i;p0p100;1978;34945.398;999;i
CA;acwdeq999i;p0p100;1979;38277.699;999;i
CA;acwdeq999i;p0p100;1980;41025.801;999;i
CA;acwdeq999i;p0p100;1981;41320.699;999;i
CA;acwdeq999i;p0p100;1982;39917.801;999;i
CA;acwdeq999i;p0p100;1983;41378.398;999;i
CA;acwdeq999i;p0p100;1984;44564.898;999;i
CA;acwdeq999i;p0p100;1985;48076.898;999;i
CA;acwdeq999i;p0p100;1986;53481.102;999;i
CA;acwdeq999i;p0p100;1987;57553.602;999;i
CA;acwdeq999i;p0p100;1988;59198.602;999;i
CA;acwdeq999i;p0p100;1989;59829.898;999;i
CA;acwdeq999i;p0p100;1990;59505.699;999;i
CA;acwdeq999i;p0p100;1991;59041.398;999;i
CA;acwdeq999i;p0p100;1992;59938.801;999;i
CA;acwdeq999i;p0p100;1993;64059.898;999;i
CA;acwdeq999i;p0p100;1994;70024.0;999;i
CA;acwdeq999i;p0p100;1995;73037.398;999;i
CA;acwdeq999i;p0p100;1996;80489.297;999;i
CA;acwdeq999i;p0p100;1997;92437.5;999;i
CA;acwdeq999i;p0p100;1998;101544.3;999;i
CA;acwdeq999i;p0p100;1999;112020.4;999;i
CA;acwdeq999i;p0p100;2000;124094.4;999;i
CA;acwdeq999i;p0p100;2001;125723.4;999;i
CA;acwdeq999i;p0p100;2002;116685.9;999;i
CA;acwdeq999i;p0p100;2003;121254.0;999;i
CA;acwdeq999i;p0p100;2004;138453.5;999;i
CA;acwdeq999i;p0p100;2005;156240.41;999;i
CA;acwdeq999i;p0p100;2006;174766.2;999;i
CA;acwdeq999i;p0p100;2007;185945.0;999;i
CA;acwdeq999i;p0p100;2008;161982.09;999;i
CA;acwdeq999i;p0p100;2009;159558.3;999;i
CA;acwdeq999i;p0p100;2010;184154.91;999;i
CA;acwdeq999i;p0p100;2011;186247.0;999;i
CA;acwdeq999i;p0p100;2012;186715.8;999;i
CA;acwdeq999i;p0p100;2013;199556.8;999;i
CA;acwdeq999i;p0p100;2014;210919.8;999;i
CA;acwdeq999i;p0p100;2015;215599.5;999;i
CA;acwdeq999i;p0p100;2016;228767.5;999;i
CA;acwdeq992i;p0p100;1970;61195.102;992;i
CA;acwdeq992i;p0p100;1971;61760.301;992;i
CA;acwdeq992i;p0p100;1972;62907.199;992;i
CA;acwdeq992i;p0p100;1973;60497.199;992;i
CA;acwdeq992i;p0p100;1974;52105.5;992;i
CA;acwdeq992i;p0p100;1975;48019.699;992;i
CA;acwdeq992i;p0p100;1976;47874.898;992;i
CA;acwdeq992i;p0p100;1977;49199.0;992;i
CA;acwdeq992i;p0p100;1978;53048.898;992;i
CA;acwdeq992i;p0p100;1979;57444.199;992;i
CA;acwdeq992i;p0p100;1980;60874.602;992;i
CA;acwdeq992i;p0p100;1981;60622.102;992;i
CA;acwdeq992i;p0p100;1982;57961.0;992;i
CA;acwdeq992i;p0p100;1983;59461.102;992;i
CA;acwdeq992i;p0p100;1984;63409.602;992;i
CA;acwdeq992i;p0p100;1985;67811.5;992;i
CA;acwdeq992i;p0p100;1986;74935.797;992;i
CA;acwdeq992i;p0p100;1987;80265.602;992;i
CA;acwdeq992i;p0p100;1988;82297.5;992;i
CA;acwdeq992i;p0p100;1989;82916.5;992;i
CA;acwdeq992i;p0p100;1990;82294.703;992;i
CA;acwdeq992i;p0p100;1991;81487.703;992;i
CA;acwdeq992i;p0p100;1992;82662.797;992;i
CA;acwdeq992i;p0p100;1993;88230.703;992;i
CA;acwdeq992i;p0p100;1994;96321.898;992;i
CA;acwdeq992i;p0p100;1995;100257.8;992;i
CA;acwdeq992i;p0p100;1996;110264.0;992;i
CA;acwdeq992i;p0p100;1997;126229.1;992;i
CA;acwdeq992i;p0p100;1998;138279.41;992;i
CA;acwdeq992i;p0p100;1999;151983.59;992;i
CA;acwdeq992i;p0p100;2000;167703.09;992;i
CA;acwdeq992i;p0p100;2001;169195.5;992;i
CA;acwdeq992i;p0p100;2002;156365.41;992;i
CA;acwdeq992i;p0p100;2003;161770.0;992;i
CA;acwdeq992i;p0p100;2004;183938.2;992;i
CA;acwdeq992i;p0p100;2005;206725.41;992;i
CA;acwdeq992i;p0p100;2006;230375.8;992;i
CA;acwdeq992i;p0p100;2007;244225.0;992;i
CA;acwdeq992i;p0p100;2008;212050.0;992;i
CA;acwdeq992i;p0p100;2009;208092.2;992;i
CA;acwdeq992i;p0p100;2010;239200.0;992;i
CA;acwdeq992i;p0p100;2011;241064.41;992;i
CA;acwdeq992i;p0p100;2012;241245.7;992;i
CA;acwdeq992i;p0p100;2013;257136.2;992;i
CA;acwdeq992i;p0p100;2014;270950.09;992;i
CA;acwdeq992i;p0p100;2015;276151.09;992;i
CA;acwdeq992i;p0p100;2016;292356.09;992;i
CA;acwdeb999i;p0p100;1970;62443.301;999;i
CA;acwdeb999i;p0p100;1971;66203.5;999;i
CA;acwdeb999i;p0p100;1972;69741.398;999;i
CA;acwdeb999i;p0p100;1973;72117.297;999;i
CA;acwdeb999i;p0p100;1974;72052.703;999;i
CA;acwdeb999i;p0p100;1975;73032.797;999;i
CA;acwdeb999i;p0p100;1976;75223.398;999;i
CA;acwdeb999i;p0p100;1977;80266.602;999;i
CA;acwdeb999i;p0p100;1978;87023.398;999;i
CA;acwdeb999i;p0p100;1979;92139.797;999;i
CA;acwdeb999i;p0p100;1980;95649.703;999;i
CA;acwdeb999i;p0p100;1981;99460.297;999;i
CA;acwdeb999i;p0p100;1982;101108.7;999;i
CA;acwdeb999i;p0p100;1983;100142.6;999;i
CA;acwdeb999i;p0p100;1984;101685.6;999;i
CA;acwdeb999i;p0p100;1985;106001.9;999;i
CA;acwdeb999i;p0p100;1986;110408.9;999;i
CA;acwdeb999i;p0p100;1987;111898.5;999;i
CA;acwdeb999i;p0p100;1988;114327.6;999;i
CA;acwdeb999i;p0p100;1989;117912.0;999;i
CA;acwdeb999i;p0p100;1990;121913.8;999;i
CA;acwdeb999i;p0p100;1991;123974.1;999;i
CA;acwdeb999i;p0p100;1992;128348.9;999;i
CA;acwdeb999i;p0p100;1993;134838.3;999;i
CA;acwdeb999i;p0p100;1994;139230.91;999;i
CA;acwdeb999i;p0p100;1995;141626.5;999;i
CA;acwdeb999i;p0p100;1996;147563.09;999;i
CA;acwdeb999i;p0p100;1997;157347.7;999;i
CA;acwdeb999i;p0p100;1998;171334.2;999;i
CA;acwdeb999i;p0p100;1999;176809.3;999;i
CA;acwdeb999i;p0p100;2000;176214.2;999;i
CA;acwdeb999i;p0p100;2001;182286.91;999;i
CA;acwdeb999i;p0p100;2002;188208.5;999;i
CA;acwdeb999i;p0p100;2003;190326.09;999;i
CA;acwdeb999i;p0p100;2004;195952.91;999;i
CA;acwdeb999i;p0p100;2005;203581.5;999;i
CA;acwdeb999i;p0p100;2006;213483.5;999;i
CA;acwdeb999i;p0p100;2007;226715.7;999;i
CA;acwdeb999i;p0p100;2008;239835.41;999;i
CA;acwdeb999i;p0p100;2009;255770.0;999;i
CA;acwdeb999i;p0p100;2010;253206.59;999;i
CA;acwdeb999i;p0p100;2011;257589.09;999;i
CA;acwdeb999i;p0p100;2012;267097.41;999;i
CA;acwdeb999i;p0p100;2013;273984.59;999;i
CA;acwdeb999i;p0p100;2014;282960.91;999;i
CA;acwdeb999i;p0p100;2015;303480.59;999;i
CA;acwdeb999i;p0p100;2016;317149.5;999;i
CA;acwdeb992i;p0p100;1970;104067.7;992;i
CA;acwdeb992i;p0p100;1971;109224.1;992;i
CA;acwdeb992i;p0p100;1972;113451.8;992;i
CA;acwdeb992i;p0p100;1973;116022.7;992;i
CA;acwdeb992i;p0p100;1974;114517.3;992;i
CA;acwdeb992i;p0p100;1975;114703.4;992;i
CA;acwdeb992i;p0p100;1976;116820.3;992;i
CA;acwdeb992i;p0p100;1977;123240.8;992;i
CA;acwdeb992i;p0p100;1978;132106.0;992;i
CA;acwdeb992i;p0p100;1979;138276.3;992;i
CA;acwdeb992i;p0p100;1980;141926.4;992;i
CA;acwdeb992i;p0p100;1981;145919.3;992;i
CA;acwdeb992i;p0p100;1982;146810.8;992;i
CA;acwdeb992i;p0p100;1983;143905.6;992;i
CA;acwdeb992i;p0p100;1984;144684.5;992;i
CA;acwdeb992i;p0p100;1985;149513.4;992;i
CA;acwdeb992i;p0p100;1986;154701.1;992;i
CA;acwdeb992i;p0p100;1987;156056.2;992;i
CA;acwdeb992i;p0p100;1988;158937.6;992;i
CA;acwdeb992i;p0p100;1989;163410.7;992;i
CA;acwdeb992i;p0p100;1990;168603.3;992;i
CA;acwdeb992i;p0p100;1991;171106.5;992;i
CA;acwdeb992i;p0p100;1992;177008.7;992;i
CA;acwdeb992i;p0p100;1993;185714.8;992;i
CA;acwdeb992i;p0p100;1994;191519.9;992;i
CA;acwdeb992i;p0p100;1995;194409.5;992;i
CA;acwdeb992i;p0p100;1996;202149.9;992;i
CA;acwdeb992i;p0p100;1997;214867.9;992;i
CA;acwdeb992i;p0p100;1998;233316.8;992;i
CA;acwdeb992i;p0p100;1999;239886.0;992;i
CA;acwdeb992i;p0p100;2000;238138.6;992;i
CA;acwdeb992i;p0p100;2001;245317.3;992;i
CA;acwdeb992i;p0p100;2002;252209.6;992;i
CA;acwdeb992i;p0p100;2003;253921.9;992;i
CA;acwdeb992i;p0p100;2004;260327.2;992;i
CA;acwdeb992i;p0p100;2005;269363.5;992;i
CA;acwdeb992i;p0p100;2006;281412.8;992;i
CA;acwdeb992i;p0p100;2007;297774.4;992;i
CA;acwdeb992i;p0p100;2008;313967.4;992;i
CA;acwdeb992i;p0p100;2009;333569.3;992;i
CA;acwdeb992i;p0p100;2010;328891.8;992;i
CA;acwdeb992i;p0p100;2011;333404.3;992;i
CA;acwdeb992i;p0p100;2012;345102.7;992;i
CA;acwdeb992i;p0p100;2013;353039.0;992;i
CA;acwdeb992i;p0p100;2014;363494.9;992;i
CA;acwdeb992i;p0p100;2015;388713.8;992;i
CA;acwdeb992i;p0p100;2016;405305.0;992;i
CA;acwcud999i;p0p100;1991;6729.5;999;i
CA;acwcud999i;p0p100;1992;6836.2998;999;i
CA;acwcud999i;p0p100;1993;7025.0;999;i
CA;acwcud999i;p0p100;1994;7477.6001;999;i
CA;acwcud999i;p0p100;1995;7690.5;999;i
CA;acwcud999i;p0p100;1996;8053.6001;999;i
CA;acwcud999i;p0p100;1997;8750.0;999;i
CA;acwcud999i;p0p100;1998;9623.4004;999;i
CA;acwcud999i;p0p100;1999;10785.7;999;i
CA;acwcud999i;p0p100;2000;10995.2;999;i
CA;acwcud999i;p0p100;2001;11291.8;999;i
CA;acwcud999i;p0p100;2002;11585.2;999;i
CA;acwcud999i;p0p100;2003;11359.7;999;i
CA;acwcud999i;p0p100;2004;11970.0;999;i
CA;acwcud999i;p0p100;2005;12775.0;999;i
CA;acwcud999i;p0p100;2006;14023.8;999;i
CA;acwcud999i;p0p100;2007;15544.3;999;i
CA;acwcud999i;p0p100;2008;16136.3;999;i
CA;acwcud999i;p0p100;2009;17331.6;999;i
CA;acwcud999i;p0p100;2010;18178.301;999;i
CA;acwcud999i;p0p100;2011;19149.0;999;i
CA;acwcud999i;p0p100;2012;19872.301;999;i
CA;acwcud999i;p0p100;2013;20241.699;999;i
CA;acwcud999i;p0p100;2014;20697.699;999;i
CA;acwcud999i;p0p100;2015;21393.4;999;i
CA;acwcud999i;p0p100;2016;22176.699;999;i
CA;acwcud992i;p0p100;1991;9288.0;992;i
CA;acwcud992i;p0p100;1992;9428.0;992;i
CA;acwcud992i;p0p100;1993;9675.5996;992;i
CA;acwcud992i;p0p100;1994;10285.9;992;i
CA;acwcud992i;p0p100;1995;10556.7;992;i
CA;acwcud992i;p0p100;1996;11032.8;992;i
CA;acwcud992i;p0p100;1997;11948.7;992;i
CA;acwcud992i;p0p100;1998;13104.8;992;i
CA;acwcud992i;p0p100;1999;14633.4;992;i
CA;acwcud992i;p0p100;2000;14859.0;992;i
CA;acwcud992i;p0p100;2001;15196.3;992;i
CA;acwcud992i;p0p100;2002;15524.7;992;i
CA;acwcud992i;p0p100;2003;15155.4;992;i
CA;acwcud992i;p0p100;2004;15902.4;992;i
CA;acwcud992i;p0p100;2005;16902.9;992;i
CA;acwcud992i;p0p100;2006;18486.1;992;i
CA;acwcud992i;p0p100;2007;20416.301;992;i
CA;acwcud992i;p0p100;2008;21123.9;992;i
CA;acwcud992i;p0p100;2009;22603.5;992;i
CA;acwcud992i;p0p100;2010;23611.9;992;i
CA;acwcud992i;p0p100;2011;24785.1;992;i
CA;acwcud992i;p0p100;2012;25676.0;992;i
CA;acwcud992i;p0p100;2013;26082.199;992;i
CA;acwcud992i;p0p100;2014;26588.5;992;i
CA;acwcud992i;p0p100;2015;27401.801;992;i
CA;acwcud992i;p0p100;2016;28340.9;992;i
CA;acwbus999i;p0p100;1970;28369.8;999;i
CA;acwbus999i;p0p100;1971;28482.5;999;i
CA;acwbus999i;p0p100;1972;30758.4;999;i
CA;acwbus999i;p0p100;1973;34357.5;999;i
CA;acwbus999i;p0p100;1974;38002.2;999;i
CA;acwbus999i;p0p100;1975;39650.2;999;i
CA;acwbus999i;p0p100;1976;40479.1;999;i
CA;acwbus999i;p0p100;1977;45323.0;999;i
CA;acwbus999i;p0p100;1978;51533.9;999;i
CA;acwbus999i;p0p100;1979;55846.2;999;i
CA;acwbus999i;p0p100;1980;58258.2;999;i
CA;acwbus999i;p0p100;1981;55055.8;999;i
CA;acwbus999i;p0p100;1982;49556.6;999;i
CA;acwbus999i;p0p100;1983;48202.6;999;i
CA;acwbus999i;p0p100;1984;50131.7;999;i
CA;acwbus999i;p0p100;1985;52549.5;999;i
CA;acwbus999i;p0p100;1986;52255.1;999;i
CA;acwbus999i;p0p100;1987;52978.4;999;i
CA;acwbus999i;p0p100;1988;56116.0;999;i
CA;acwbus999i;p0p100;1989;56786.9;999;i
CA;acwbus999i;p0p100;1990;54918.2;999;i
CA;acwbus999i;p0p100;1991;48412.9;999;i
CA;acwbus999i;p0p100;1992;45127.9;999;i
CA;acwbus999i;p0p100;1993;47267.5;999;i
CA;acwbus999i;p0p100;1994;51522.1;999;i
CA;acwbus999i;p0p100;1995;57938.4;999;i
CA;acwbus999i;p0p100;1996;60944.2;999;i
CA;acwbus999i;p0p100;1997;61023.3;999;i
CA;acwbus999i;p0p100;1998;62069.9;999;i
CA;acwbus999i;p0p100;1999;64658.8;999;i
CA;acwbus999i;p0p100;2000;73339.3;999;i
CA;acwbus999i;p0p100;2001;72102.8;999;i
CA;acwbus999i;p0p100;2002;68405.4;999;i
CA;acwbus999i;p0p100;2003;69092.5;999;i
CA;acwbus999i;p0p100;2004;71893.7;999;i
CA;acwbus999i;p0p100;2005;81792.6;999;i
CA;acwbus999i;p0p100;2006;86953.4;999;i
CA;acwbus999i;p0p100;2007;81867.7;999;i
CA;acwbus999i;p0p100;2008;81826.3;999;i
CA;acwbus999i;p0p100;2009;85021.1;999;i
CA;acwbus999i;p0p100;2010;81777.6;999;i
CA;acwbus999i;p0p100;2011;87213.7;999;i
CA;acwbus999i;p0p100;2012;89718.7;999;i
CA;acwbus999i;p0p100;2013;86125.8;999;i
CA;acwbus999i;p0p100;2014;83104.6;999;i
CA;acwbus999i;p0p100;2015;82647.8;999;i
CA;acwbus999i;p0p100;2016;82854.1;999;i
CA;acwbus992i;p0p100;1970;47281.0;992;i
CA;acwbus992i;p0p100;1971;46991.102;992;i
CA;acwbus992i;p0p100;1972;50036.102;992;i
CA;acwbus992i;p0p100;1973;55274.602;992;i
CA;acwbus992i;p0p100;1974;60399.0;992;i
CA;acwbus992i;p0p100;1975;62273.602;992;i
CA;acwbus992i;p0p100;1976;62863.199;992;i
CA;acwbus992i;p0p100;1977;69588.703;992;i
CA;acwbus992i;p0p100;1978;78231.102;992;i
CA;acwbus992i;p0p100;1979;83809.797;992;i
CA;acwbus992i;p0p100;1980;86444.297;992;i
CA;acwbus992i;p0p100;1981;80773.0;992;i
CA;acwbus992i;p0p100;1982;71956.602;992;i
CA;acwbus992i;p0p100;1983;69267.5;992;i
CA;acwbus992i;p0p100;1984;71330.5;992;i
CA;acwbus992i;p0p100;1985;74119.898;992;i
CA;acwbus992i;p0p100;1986;73218.0;992;i
CA;acwbus992i;p0p100;1987;73884.898;992;i
CA;acwbus992i;p0p100;1988;78012.203;992;i
CA;acwbus992i;p0p100;1989;78699.203;992;i
CA;acwbus992i;p0p100;1990;75950.297;992;i
CA;acwbus992i;p0p100;1991;66818.5;992;i
CA;acwbus992i;p0p100;1992;62236.801;992;i
CA;acwbus992i;p0p100;1993;65102.301;992;i
CA;acwbus992i;p0p100;1994;70871.5;992;i
CA;acwbus992i;p0p100;1995;79531.5;992;i
CA;acwbus992i;p0p100;1996;83488.797;992;i
CA;acwbus992i;p0p100;1997;83331.0;992;i
CA;acwbus992i;p0p100;1998;84524.5;992;i
CA;acwbus992i;p0p100;1999;87725.797;992;i
CA;acwbus992i;p0p100;2000;99111.797;992;i
CA;acwbus992i;p0p100;2001;97034.297;992;i
CA;acwbus992i;p0p100;2002;91666.898;992;i
CA;acwbus992i;p0p100;2003;92179.203;992;i
CA;acwbus992i;p0p100;2004;95512.203;992;i
CA;acwbus992i;p0p100;2005;108221.7;992;i
CA;acwbus992i;p0p100;2006;114621.5;992;i
CA;acwbus992i;p0p100;2007;107527.2;992;i
CA;acwbus992i;p0p100;2008;107118.5;992;i
CA;acwbus992i;p0p100;2009;110882.6;992;i
CA;acwbus992i;p0p100;2010;106221.5;992;i
CA;acwbus992i;p0p100;2011;112883.0;992;i
CA;acwbus992i;p0p100;2012;115920.8;992;i
CA;acwbus992i;p0p100;2013;110976.2;992;i
CA;acwbus992i;p0p100;2014;106757.2;992;i
CA;acwbus992i;p0p100;2015;105859.7;992;i
CA;acwbus992i;p0p100;2016;105884.4;992;i
CA;acwboo999i;p0p100;1970;34005.8;999;i
CA;acwboo999i;p0p100;1971;33864.4;999;i
CA;acwboo999i;p0p100;1972;36598.9;999;i
CA;acwboo999i;p0p100;1973;40494.5;999;i
CA;acwboo999i;p0p100;1974;42857.6;999;i
CA;acwboo999i;p0p100;1975;43801.5;999;i
CA;acwboo999i;p0p100;1976;44711.5;999;i
CA;acwboo999i;p0p100;1977;49791.1;999;i
CA;acwboo999i;p0p100;1978;56663.4;999;i
CA;acwboo999i;p0p100;1979;62039.1;999;i
CA;acwboo999i;p0p100;1980;65651.5;999;i
CA;acwboo999i;p0p100;1981;62753.7;999;i
CA;acwboo999i;p0p100;1982;57147.4;999;i
CA;acwboo999i;p0p100;1983;56263.0;999;i
CA;acwboo999i;p0p100;1984;60248.7;999;i
CA;acwboo999i;p0p100;1985;65674.2;999;i
CA;acwboo999i;p0p100;1986;69443.8;999;i
CA;acwboo999i;p0p100;1987;74597.6;999;i
CA;acwboo999i;p0p100;1988;80961.6;999;i
CA;acwboo999i;p0p100;1989;83429.9;999;i
CA;acwboo999i;p0p100;1990;83346.5;999;i
CA;acwboo999i;p0p100;1991;78279.9;999;i
CA;acwboo999i;p0p100;1992;74240.9;999;i
CA;acwboo999i;p0p100;1993;77060.2;999;i
CA;acwboo999i;p0p100;1994;85010.7;999;i
CA;acwboo999i;p0p100;1995;93553.3;999;i
CA;acwboo999i;p0p100;1996;100197.9;999;i
CA;acwboo999i;p0p100;1997;106943.4;999;i
CA;acwboo999i;p0p100;1998;115811.4;999;i
CA;acwboo999i;p0p100;1999;128824.8;999;i
CA;acwboo999i;p0p100;2000;148326.3;999;i
CA;acwboo999i;p0p100;2001;150069.0;999;i
CA;acwboo999i;p0p100;2002;140355.8;999;i
CA;acwboo999i;p0p100;2003;144420.0;999;i
CA;acwboo999i;p0p100;2004;160927.5;999;i
CA;acwboo999i;p0p100;2005;182944.9;999;i
CA;acwboo999i;p0p100;2006;200657.2;999;i
CA;acwboo999i;p0p100;2007;203049.6;999;i
CA;acwboo999i;p0p100;2008;186041.9;999;i
CA;acwboo999i;p0p100;2009;188444.9;999;i
CA;acwboo999i;p0p100;2010;201806.6;999;i
CA;acwboo999i;p0p100;2011;208188.9;999;i
CA;acwboo999i;p0p100;2012;209117.9;999;i
CA;acwboo999i;p0p100;2013;214752.2;999;i
CA;acwboo999i;p0p100;2014;218912.5;999;i
CA;acwboo999i;p0p100;2015;221896.9;999;i
CA;acwboo999i;p0p100;2016;231733.7;999;i
CA;acwboo992i;p0p100;1970;56674.0;992;i
CA;acwboo992i;p0p100;1971;55870.2;992;i
CA;acwboo992i;p0p100;1972;59537.3;992;i
CA;acwboo992i;p0p100;1973;65147.9;992;i
CA;acwboo992i;p0p100;1974;68116.0;992;i
CA;acwboo992i;p0p100;1975;68793.4;992;i
CA;acwboo992i;p0p100;1976;69436.0;992;i
CA;acwboo992i;p0p100;1977;76448.9;992;i
CA;acwboo992i;p0p100;1978;86018.0;992;i
CA;acwboo992i;p0p100;1979;93103.5;992;i
CA;acwboo992i;p0p100;1980;97414.6;992;i
CA;acwboo992i;p0p100;1981;92066.6;992;i
CA;acwboo992i;p0p100;1982;82978.5;992;i
CA;acwboo992i;p0p100;1983;80850.3;992;i
CA;acwboo992i;p0p100;1984;85725.5;992;i
CA;acwboo992i;p0p100;1985;92632.1;992;i
CA;acwboo992i;p0p100;1986;97302.3;992;i
CA;acwboo992i;p0p100;1987;104035.5;992;i
CA;acwboo992i;p0p100;1988;112552.4;992;i
CA;acwboo992i;p0p100;1989;115623.0;992;i
CA;acwboo992i;p0p100;1990;115265.8;992;i
CA;acwboo992i;p0p100;1991;108040.2;992;i
CA;acwboo992i;p0p100;1992;102387.3;992;i
CA;acwboo992i;p0p100;1993;106136.3;992;i
CA;acwboo992i;p0p100;1994;116937.0;992;i
CA;acwboo992i;p0p100;1995;128419.7;992;i
CA;acwboo992i;p0p100;1996;137263.3;992;i
CA;acwboo992i;p0p100;1997;146037.7;992;i
CA;acwboo992i;p0p100;1998;157707.8;992;i
CA;acwboo992i;p0p100;1999;174783.0;992;i
CA;acwboo992i;p0p100;2000;200450.4;992;i
CA;acwboo992i;p0p100;2001;201959.2;992;i
CA;acwboo992i;p0p100;2002;188084.5;992;i
CA;acwboo992i;p0p100;2003;192676.7;992;i
CA;acwboo992i;p0p100;2004;213795.2;992;i
CA;acwboo992i;p0p100;2005;242058.7;992;i
CA;acwboo992i;p0p100;2006;264505.2;992;i
CA;acwboo992i;p0p100;2007;266690.7;992;i
CA;acwboo992i;p0p100;2008;243546.6;992;i
CA;acwboo992i;p0p100;2009;245765.5;992;i
CA;acwboo992i;p0p100;2010;262128.0;992;i
CA;acwboo992i;p0p100;2011;269464.3;992;i
CA;acwboo992i;p0p100;2012;270190.3;992;i
CA;acwboo992i;p0p100;2013;276715.9;992;i
CA;acwboo992i;p0p100;2014;281217.7;992;i
CA;acwboo992i;p0p100;2015;284217.2;992;i
CA;acwboo992i;p0p100;2016;296146.8;992;i
CA;acwbol999i;p0p100;1991;73419.297;999;i
CA;acwbol999i;p0p100;1992;75606.297;999;i
CA;acwbol999i;p0p100;1993;78644.703;999;i
CA;acwbol999i;p0p100;1994;80980.703;999;i
CA;acwbol999i;p0p100;1995;81978.398;999;i
CA;acwbol999i;p0p100;1996;85091.898;999;i
CA;acwbol999i;p0p100;1997;90264.602;999;i
CA;acwbol999i;p0p100;1998;97610.0;999;i
CA;acwbol999i;p0p100;1999;100814.8;999;i
CA;acwbol999i;p0p100;2000;101543.9;999;i
CA;acwbol999i;p0p100;2001;106832.4;999;i
CA;acwbol999i;p0p100;2002;111443.7;999;i
CA;acwbol999i;p0p100;2003;113226.9;999;i
CA;acwbol999i;p0p100;2004;117373.8;999;i
CA;acwbol999i;p0p100;2005;123201.7;999;i
CA;acwbol999i;p0p100;2006;130114.5;999;i
CA;acwbol999i;p0p100;2007;139180.8;999;i
CA;acwbol999i;p0p100;2008;147178.09;999;i
CA;acwbol999i;p0p100;2009;159717.7;999;i
CA;acwbol999i;p0p100;2010;160816.2;999;i
CA;acwbol999i;p0p100;2011;162753.09;999;i
CA;acwbol999i;p0p100;2012;168986.59;999;i
CA;acwbol999i;p0p100;2013;173743.91;999;i
CA;acwbol999i;p0p100;2014;178841.91;999;i
CA;acwbol999i;p0p100;2015;191334.41;999;i
CA;acwbol999i;p0p100;2016;199307.3;999;i
CA;acwbol992i;p0p100;1991;101331.8;992;i
CA;acwbol992i;p0p100;1992;104270.3;992;i
CA;acwbol992i;p0p100;1993;108318.6;992;i
CA;acwbol992i;p0p100;1994;111393.5;992;i
CA;acwbol992i;p0p100;1995;112531.0;992;i
CA;acwbol992i;p0p100;1996;116569.2;992;i
CA;acwbol992i;p0p100;1997;123261.8;992;i
CA;acwbol992i;p0p100;1998;132921.8;992;i
CA;acwbol992i;p0p100;1999;136780.5;992;i
CA;acwbol992i;p0p100;2000;137227.91;992;i
CA;acwbol992i;p0p100;2001;143772.5;992;i
CA;acwbol992i;p0p100;2002;149340.59;992;i
CA;acwbol992i;p0p100;2003;151060.7;992;i
CA;acwbol992i;p0p100;2004;155933.3;992;i
CA;acwbol992i;p0p100;2005;163011.09;992;i
CA;acwbol992i;p0p100;2006;171516.2;992;i
CA;acwbol992i;p0p100;2007;182803.7;992;i
CA;acwbol992i;p0p100;2008;192670.2;992;i
CA;acwbol992i;p0p100;2009;208300.09;992;i
CA;acwbol992i;p0p100;2010;208885.2;992;i
CA;acwbol992i;p0p100;2011;210655.5;992;i
CA;acwbol992i;p0p100;2012;218338.7;992;i
CA;acwbol992i;p0p100;2013;223875.3;992;i
CA;acwbol992i;p0p100;2014;229742.41;992;i
CA;acwbol992i;p0p100;2015;245071.2;992;i
CA;acwbol992i;p0p100;2016;254707.09;992;i
CA;acwagr999i;p0p100;1970;1415.2;999;i
CA;acwagr999i;p0p100;1971;1478.0;999;i
CA;acwagr999i;p0p100;1972;1585.6;999;i
CA;acwagr999i;p0p100;1973;1707.4;999;i
CA;acwagr999i;p0p100;1974;1792.4;999;i
CA;acwagr999i;p0p100;1975;1895.0;999;i
CA;acwagr999i;p0p100;1976;1941.5;999;i
CA;acwagr999i;p0p100;1977;2024.0;999;i
CA;acwagr999i;p0p100;1978;2137.8;999;i
CA;acwagr999i;p0p100;1979;2224.8999;999;i
CA;acwagr999i;p0p100;1980;2333.1001;999;i
CA;acwagr999i;p0p100;1981;2390.8;999;i
CA;acwagr999i;p0p100;1982;2273.0;999;i
CA;acwagr999i;p0p100;1983;2063.8999;999;i
CA;acwagr999i;p0p100;1984;1877.0;999;i
CA;acwagr999i;p0p100;1985;1683.5;999;i
CA;acwagr999i;p0p100;1986;1511.2;999;i
CA;acwagr999i;p0p100;1987;1367.7;999;i
CA;acwagr999i;p0p100;1988;1321.8;999;i
